,countries,export_product_diversity,import_product_diversity,is_latinoamerica,year
206,TGO,25.501786885362083,165.90475590165013,False,2008
207,THA,342.5073216082846,358.8573758903708,False,2008
208,TJK,10.846062130677398,178.02869902154515,False,2008
209,TKL,1.0,1.0,False,2008
210,TKM,2.8476456167943973,301.0039164235082,False,2008
211,TLS,4.826327107986605,45.77043172902821,False,2008
212,TON,33.39292353872234,104.93840319702568,False,2008
213,TTO,12.978203671584009,169.94323100003157,True,2008
214,TUN,166.6976135239734,465.9744390671189,False,2008
215,TUR,397.0407469925199,533.7598473824969,False,2008
216,TUV,23.15489351429752,14.461287156092212,False,2008
217,TZA,83.72512771218712,255.0565301710537,False,2008
218,UGA,77.06314230728488,291.5379300162898,False,2008
219,UKR,233.14049322591853,384.8157901518457,False,2008
220,URY,94.6515344305733,319.8415647222698,True,2008
221,USA,638.0375091383644,322.0782618389323,False,2008
222,UZB,23.267324975883007,272.9914477408417,False,2008
223,VCT,12.881942780153892,141.95667426375067,True,2008
224,VEN,3.634618047365007,761.9164707483957,True,2008
225,VGB,25.72344854897148,39.5963903903085,True,2008
226,VNM,203.42756139947275,527.3154511678596,False,2008
227,VUT,5.031854945074333,102.29325997601757,False,2008
228,WLF,1.0,1.0,False,2008
229,WSM,11.055314879713071,197.76824566883505,False,2008
230,YEM,3.697587914634849,135.53745889092568,False,2008
231,ZA1,1.0,1.0,False,2008
232,ZAF,227.2073124675594,386.0114968518657,False,2008
233,ZMB,11.23966203397118,278.2392279344682,False,2008
234,ZWE,52.69683300082381,229.92739230744544,False,2008
0,ABW,3.168495153144688,203.13235497096852,True,2009
1,AFG,138.17829577609027,147.48593167466177,False,2009
2,AGO,1.6319583285261454,444.8404928537293,False,2009
3,AIA,1.0,1.0,False,2009
4,ALB,270.0136079842904,515.8659323371791,False,2009
5,AND,156.56745326998737,328.5978366671644,False,2009
6,ANT,1.0,1.0,False,2009
7,ARE,22.746685831777857,418.0516672269441,False,2009
8,ARG,132.98070256057636,570.0543636481598,True,2009
9,ARM,37.16506074804852,395.4007261648814,False,2009
10,ASM,48.96900122093853,41.50024284428339,False,2009
11,ATF,1.0,1.0,False,2009
12,ATG,149.94161999377042,34.64085291339662,True,2009
13,AUS,70.69879763772586,473.4553851824583,False,2009
14,AUT,767.5801901103088,847.4490288395795,False,2009
15,AZE,2.5356099672657764,537.9573914623078,False,2009
16,BDI,10.164468044591247,311.58463633573933,False,2009
17,BEL,583.228109085666,536.6090101821728,False,2009
18,BEN,28.06375275528529,137.83351156800296,False,2009
19,BES,1.0,1.0,False,2009
20,BFA,10.703201533387142,263.3597860694379,False,2009
21,BGD,51.53187949239911,345.6232941001415,False,2009
22,BGR,353.0400438178792,575.4776852077653,False,2009
23,BHR,47.09029088722399,400.5647840095537,False,2009
24,BHS,10.468341997011748,23.66822282439374,True,2009
25,BIH,229.25724346438216,680.218783620735,False,2009
26,BLM,1.0,1.0,False,2009
27,BLR,62.45504025888248,197.9509639885621,False,2009
28,BLZ,140.51611735333373,117.82788504163705,True,2009
29,BMU,9.64638821384489,35.96453114940373,False,2009
30,BOL,18.1975162447936,517.768459350447,True,2009
31,BRA,172.5683228121368,522.850522911341,True,2009
32,BRB,117.93623278284493,86.50973030512803,True,2009
33,BRN,3.2628134878967505,389.968798743429,False,2009
34,BTN,10.569437892143114,317.3329319864951,False,2009
35,BWA,22.89755383969063,356.4787446098561,False,2009
36,CAF,12.813639533082592,164.78531000301828,False,2009
37,CAN,244.92213660396544,680.9220119604691,False,2009
38,CCK,1.0,1.0,False,2009
39,CHE,216.0466270220156,369.0843506347531,False,2009
40,CHL,43.33110108878461,440.0541175977186,True,2009
41,CHN,597.754336640366,316.5098278484869,False,2009
42,CIV,31.104406977996405,167.730515008427,False,2009
43,CMR,20.157312257460013,311.58890201422844,False,2009
44,COD,12.183324324093988,396.79020190241033,False,2009
45,COG,5.276249666744104,120.74583110023268,False,2009
46,COK,1.0,1.0,False,2009
47,COL,51.76332244585928,639.8016184588312,True,2009
48,COM,8.557830750327907,172.71447393889665,False,2009
49,CPV,24.96911621171145,398.0517969921215,False,2009
50,CRI,63.21107463749753,386.6060507534915,True,2009
51,CSK,1.0,1.0,False,2009
52,CUB,21.913648021289205,497.4863700049337,True,2009
53,CUW,1.0,1.0,True,2009
54,CXR,1.0,1.0,False,2009
55,CYM,11.691950875704537,20.928577905953272,True,2009
56,CYP,270.9028868191408,213.07950573448608,False,2009
57,CZE,478.9602647424721,656.4585111682387,False,2009
58,DDR,1.0,1.0,False,2009
59,DEU,787.8030580345905,859.9588716854892,False,2009
60,DJI,36.19712219999525,379.2252609271281,False,2009
61,DMA,61.73451252343845,404.1650029164666,True,2009
62,DNK,516.4390687220748,781.7996545187833,False,2009
63,DOM,137.63494391009144,437.743141010827,True,2009
64,DZA,6.048816666408728,489.2257280439368,False,2009
65,ECU,16.34773876000032,447.846177090844,True,2009
66,EGY,165.86311238904253,614.3222344511728,False,2009
67,ERI,33.90393348323973,152.52823444612525,False,2009
68,ESP,668.1860488261709,629.8987589145577,False,2009
69,EST,312.27882794312166,537.3923903827332,False,2009
70,ETH,35.57888072760911,259.4614616591025,False,2009
71,FIN,314.86799669242754,590.8866615612841,False,2009
72,FJI,73.29209346508196,288.710135375034,False,2009
73,FLK,1.0,1.0,False,2009
74,FRA,656.4128796728867,705.540002059339,False,2009
75,FSM,5.035585787667052,184.88483104413575,False,2009
76,GAB,4.211950395722216,406.591303587135,False,2009
77,GBR,449.3962749025522,625.2657623958129,False,2009
78,GEO,61.70527327564387,338.3596255165796,False,2009
79,GHA,12.737484643021046,484.9850781525665,False,2009
80,GIB,13.273267565330544,2.96429506265569,False,2009
81,GIN,6.383012991806769,155.47041856784475,False,2009
82,GMB,26.98502738531105,185.41842503374565,False,2009
83,GNB,2.1842212776325027,66.78306795217203,False,2009
84,GNQ,2.7096559563928646,14.293655946792036,False,2009
85,GRC,268.11984565397,417.658515627773,False,2009
86,GRD,21.2364885166328,401.30365041961903,True,2009
87,GRL,8.842398056311747,283.9946875366948,False,2009
88,GTM,140.47761897107094,429.0888052258561,True,2009
89,GUM,25.855459296247727,21.188906872562946,False,2009
90,GUY,17.116497106742738,276.72929464204816,True,2009
91,HKG,319.1381267514709,238.33522722873968,False,2009
92,HND,74.32784538803543,381.8550963799117,True,2009
93,HRV,323.97870746283155,711.2240852398572,False,2009
94,HTI,10.11721968945784,215.83914849785128,True,2009
95,HUN,257.7519495092481,482.62146021846274,False,2009
96,IDN,216.1711076114352,469.4554470537462,False,2009
97,IND,274.9914029647496,155.17834210256342,False,2009
98,IOT,1.0,1.0,False,2009
99,IRL,83.28566335196618,412.1156820569451,False,2009
100,IRN,3.99189249565409,626.8181368705838,False,2009
101,IRQ,1.100423276411865,386.1713449112328,False,2009
102,ISL,34.47355627502378,233.6660830739877,False,2009
103,ISR,153.87383656869204,410.6187331474698,False,2009
104,ITA,951.5243276660289,531.6258026754742,False,2009
105,JAM,26.845824209531123,217.9291891510204,True,2009
106,JOR,173.4889240961229,463.9879917518149,False,2009
107,JPN,411.7551018152753,335.6429550289869,False,2009
108,KAZ,10.647592998689314,538.2553994295056,False,2009
109,KEN,129.7890811407294,320.79218530592163,False,2009
110,KGZ,27.213865717932183,257.5043848593032,False,2009
111,KHM,47.24545806346057,231.456806458331,False,2009
112,KIR,7.574881557955392,125.68981570848018,False,2009
113,KNA,25.73819295792521,226.49924534210024,True,2009
114,KOR,190.54426517177896,296.8455616689469,False,2009
115,KWT,4.162188401914282,506.3104946403761,False,2009
116,LAO,22.355862516902487,250.3886763168563,False,2009
117,LBN,163.49566153079903,320.03199879673656,False,2009
118,LBR,7.560787157743595,4.448054200111597,False,2009
119,LBY,2.8578929135801707,480.8125241771402,False,2009
120,LCA,20.53751541884873,4.918220909665392,True,2009
121,LKA,151.19657973567922,407.5765798396177,False,2009
122,LSO,31.565144601145487,330.2656500698195,False,2009
123,LTU,249.8664149274279,499.5277323904981,False,2009
124,LUX,249.1393515706221,404.1343597605875,False,2009
125,LVA,310.4975979355608,209.41091807906352,False,2009
126,MAC,145.4106353715643,323.63867841106884,False,2009
127,MAR,191.20836358783689,595.5472679155796,False,2009
128,MDA,157.30061565596617,405.51811424618415,False,2009
129,MDG,94.47979935339671,250.3410946980025,False,2009
130,MDV,14.03835413092162,340.72210763065027,False,2009
131,MEX,203.4128675268677,610.7250093872743,True,2009
132,MHL,5.25920388768475,3.762160549930632,False,2009
133,MKD,182.03179072320447,557.2493701027688,False,2009
134,MLI,16.335763244838656,120.9353874459716,False,2009
135,MLT,39.80769484206519,58.59293768799234,False,2009
136,MMR,18.58601165506361,387.4413838540616,False,2009
137,MNE,36.4968228197432,462.57248890987984,False,2009
138,MNG,10.289334894707489,242.68545935662465,False,2009
139,MNP,81.83420054273013,44.5245565823174,False,2009
140,MOZ,25.512674663460032,387.67759826943126,False,2009
141,MRT,10.441832614210156,237.9667961453497,False,2009
142,MSR,1.0,1.0,False,2009
143,MUS,99.8895166544656,525.3340758681808,False,2009
144,MWI,13.2096684019659,329.01587667946256,False,2009
145,MYS,177.88503895471692,430.3405333194477,False,2009
146,MYT,1.0,1.0,False,2009
147,NAM,54.51327313457694,463.48544215750576,False,2009
148,NCL,62.35522949322579,406.6454400780805,False,2009
149,NER,10.279701666874477,222.39076234013575,False,2009
150,NFK,1.0,1.0,False,2009
151,NGA,2.9582225022482973,380.119493264219,False,2009
152,NIC,58.31931672967647,306.7755778299409,True,2009
153,NIU,1.0,1.0,False,2009
154,NLD,534.5472038339489,391.4252673985924,False,2009
155,NOR,35.66679388283864,697.7800486918437,False,2009
156,NPL,140.74841224964587,347.3927678165699,False,2009
157,NRU,3.9294043501118727,4.7405630576889735,False,2009
158,NZL,201.2500840499013,572.5999199512858,False,2009
159,OMN,9.520308182554531,385.2153415160255,False,2009
160,PAK,194.18662298236683,343.8573927195966,False,2009
161,PAN,101.48773980351484,53.14663583885827,True,2009
162,PCN,1.0,1.0,False,2009
163,PER,38.15070795375272,499.2535025406711,True,2009
164,PHL,113.64265094053157,381.711077351575,False,2009
165,PLW,3.431059315053408,161.12875695552952,False,2009
166,PNG,10.282845195514152,292.41116286432407,False,2009
167,POL,517.5577213685881,742.9424703148762,False,2009
168,PRK,135.9811587583954,216.53109622997007,False,2009
169,PRT,553.3852166068699,723.6046869144324,False,2009
170,PRY,15.145657141372128,246.60719303642296,True,2009
171,PSE,115.47751748400752,126.87686942391107,False,2009
172,PUS,1.0,1.0,False,2009
173,PYF,9.268685273223214,321.8856707451563,False,2009
174,QAT,7.0286611480367815,369.59609610912105,False,2009
175,R20,1.0,1.0,False,2009
176,ROU,350.7685922656314,832.508468642192,False,2009
177,RUS,31.47089226511497,943.2376428881244,False,2009
178,RWA,24.33585646519021,324.0676904838114,False,2009
179,S19,1.0,1.0,False,2009
180,SAU,6.804337037065043,731.6029178617359,False,2009
181,SCG,1.0,1.0,False,2009
182,SDN,1.0,1.0,False,2009
183,SEN,76.81041781235392,255.7376051004379,False,2009
184,SGP,127.13312057771864,184.1835768843788,False,2009
185,SHN,1.0,1.0,False,2009
186,SLB,4.526343327535306,131.0742242251218,False,2009
187,SLE,32.44348601865396,194.6671049392592,False,2009
188,SLV,118.31327144939164,470.4996121774518,True,2009
189,SMR,72.82132510747742,91.29000289509274,False,2009
190,SOM,8.600246269333017,70.01967420667295,False,2009
191,SPM,1.0,1.0,False,2009
192,SRB,401.7768604154796,605.1059248976565,False,2009
193,SSD,1.0,1.0,False,2009
194,STP,10.630081545554171,119.72476257041654,False,2009
195,SUN,1.0,1.0,False,2009
196,SUR,11.18993686996891,405.7748928426173,True,2009
197,SVK,251.5361820546613,515.2390553296937,False,2009
198,SVN,379.4644889592951,749.5501210546322,False,2009
199,SWE,499.4177288622331,723.3057534440975,False,2009
200,SWZ,60.875918032465634,737.2765483343329,False,2009
201,SXM,1.0,1.0,True,2009
202,SYC,14.95230459144546,158.271671994697,False,2009
203,SYR,84.59185695625071,499.5074889438939,False,2009
204,TCA,59.19656564341862,270.1913111579234,True,2009
205,TCD,1.606692537552887,213.612961792744,False,2009
206,TGO,41.79481978048671,231.36020458175125,False,2009
207,THA,327.68806205956946,404.5788839863602,False,2009
208,TJK,10.64335425565155,215.45224004210525,False,2009
209,TKL,1.0,1.0,False,2009
210,TKM,7.113307425639842,298.1880139428163,False,2009
211,TLS,5.213520437628419,96.74948232224509,False,2009
212,TON,38.24826476048658,222.57233404784216,False,2009
213,TTO,11.62105577165483,198.1833872587694,True,2009
214,TUN,205.6398944743576,629.0242876119268,False,2009
215,TUR,470.3211785923415,621.2845426334595,False,2009
216,TUV,9.505511419075836,11.465878235313289,False,2009
217,TZA,59.20654228907407,314.7661664133003,False,2009
218,UGA,74.09143637307484,286.67475470321585,False,2009
219,UKR,257.95927263188406,363.93427395718805,False,2009
220,URY,93.6499170777864,432.7326319567698,True,2009
221,USA,686.5579378662931,392.1311796291688,False,2009
222,UZB,20.71702298684287,281.3678409290438,False,2009
223,VCT,17.539802360688096,154.49924774438648,True,2009
224,VEN,3.250465730611664,737.9400182150019,True,2009
225,VGB,27.672261459335378,29.70517590536289,True,2009
226,VNM,236.8630457106076,699.7346679150555,False,2009
227,VUT,11.564022624266183,134.4420457711041,False,2009
228,WLF,1.0,1.0,False,2009
229,WSM,32.88859046014208,269.43474360128454,False,2009
230,YEM,4.208084797104092,218.77870202686103,False,2009
231,ZA1,1.0,1.0,False,2009
232,ZAF,297.4473859949765,408.18566195672247,False,2009
233,ZMB,13.873860001791751,329.47772900142644,False,2009
234,ZWE,36.89162262188369,190.7310329876093,False,2009
0,ABW,23.74139519656193,147.35285617510934,True,2010
1,AFG,67.97294761526572,150.36689459445108,False,2010
2,AGO,1.5178889728527496,402.9991783546496,False,2010
3,AIA,1.0,1.0,False,2010
4,ALB,104.70175190424033,471.8047477858533,False,2010
5,AND,88.01345585525335,266.60265327373446,False,2010
6,ANT,1.0,1.0,False,2010
7,ARE,36.03437423939194,372.2590509024111,False,2010
8,ARG,118.39075744290224,552.3022821663218,True,2010
9,ARM,32.103165210303736,401.5546873030813,False,2010
10,ASM,31.320609963261894,81.1959223291996,False,2010
11,ATF,1.0,1.0,False,2010
12,ATG,156.89305002166003,28.503776637273614,True,2010
13,AUS,59.22373216099117,453.7161007749576,False,2010
14,AUT,742.1010188871008,819.3697446857782,False,2010
15,AZE,2.1598706689123124,515.4835130781448,False,2010
16,BDI,9.758560134077902,317.9401533901898,False,2010
17,BEL,566.552944535054,614.6140022099873,False,2010
18,BEN,17.651830692403,107.07846425838528,False,2010
19,BES,1.0,1.0,False,2010
20,BFA,7.120528534276427,295.6989274286202,False,2010
21,BGD,53.86122099863135,390.1553770257435,False,2010
22,BGR,323.58931910074267,437.451851358222,False,2010
23,BHR,35.55632402039951,347.00195692412905,False,2010
24,BHS,8.940533330537166,15.72306202665142,True,2010
25,BIH,200.3574858172375,594.4339848822373,False,2010
26,BLM,1.0,1.0,False,2010
27,BLR,88.83146937730145,259.79963866933343,False,2010
28,BLZ,26.773470948639822,243.0238941575529,True,2010
29,BMU,3.3898526359836785,18.702268614473237,False,2010
30,BOL,17.35325465215381,549.4103700907838,True,2010
31,BRA,140.72633251877122,531.3058106283084,True,2010
32,BRB,98.43032639866044,87.29203234811594,True,2010
33,BRN,2.982318667373664,419.6385986316997,False,2010
34,BTN,22.442835853024675,273.3502789356084,False,2010
35,BWA,10.710640809006373,168.287754317118,False,2010
36,CAF,12.71810624877016,42.97801914591879,False,2010
37,CAN,208.32521173691265,642.4550762033839,False,2010
38,CCK,1.0,1.0,False,2010
39,CHE,171.10210861587896,363.4730041845929,False,2010
40,CHL,33.70910215042967,451.7652374549776,True,2010
41,CHN,587.6761710336478,273.96144048170146,False,2010
42,CIV,27.79160888283022,144.74333364437808,False,2010
43,CMR,16.855753168999218,233.151365166018,False,2010
44,COD,10.802825769547526,336.417711640231,False,2010
45,COG,5.38894723325258,118.56760661513748,False,2010
46,COK,1.0,1.0,False,2010
47,COL,33.159397077437035,619.6384664266029,True,2010
48,COM,8.372830870004027,146.77279860988835,False,2010
49,CPV,14.230253821560796,271.88530590612856,False,2010
50,CRI,66.38823494198365,429.1095822435384,True,2010
51,CSK,1.0,1.0,False,2010
52,CUB,20.327188187037724,485.8754548775227,True,2010
53,CUW,11.343099908093595,3.282670866928964,True,2010
54,CXR,1.0,1.0,False,2010
55,CYM,3.089548573171416,11.477397863121196,True,2010
56,CYP,168.66603806999444,199.7617006524594,False,2010
57,CZE,461.6956331848094,598.6593397894669,False,2010
58,DDR,1.0,1.0,False,2010
59,DEU,768.4036085206202,824.2137950562167,False,2010
60,DJI,8.793405322458261,278.29328596647724,False,2010
61,DMA,70.15675040938034,367.724247112364,True,2010
62,DNK,501.18077539906,776.99319203986,False,2010
63,DOM,132.56915556247222,409.96106993194985,True,2010
64,DZA,6.445460473910373,508.8548467704514,False,2010
65,ECU,13.818341222871776,355.6289486708394,True,2010
66,EGY,159.29319551092016,540.9438884145873,False,2010
67,ERI,42.84776416061693,114.1604119832433,False,2010
68,ESP,679.6482141684878,592.5872823858512,False,2010
69,EST,306.71766835469305,546.0700519226228,False,2010
70,ETH,28.610993109265294,234.77375526915628,False,2010
71,FIN,332.282326896513,531.1536121798385,False,2010
72,FJI,91.85747039906784,208.6231729976696,False,2010
73,FLK,1.0,1.0,False,2010
74,FRA,612.7837025635937,715.4667031606706,False,2010
75,FSM,5.671285243622711,260.17503615961465,False,2010
76,GAB,3.744994240119824,348.00856001027665,False,2010
77,GBR,429.824170140055,588.4539530205735,False,2010
78,GEO,55.331822309777486,343.13520803137067,False,2010
79,GHA,14.387085741559236,398.036350623767,False,2010
80,GIB,5.457716287683219,2.518528145367527,False,2010
81,GIN,8.573469706139342,189.36355535124608,False,2010
82,GMB,38.25839835924312,178.5077567310939,False,2010
83,GNB,4.106552998664911,144.8628107356352,False,2010
84,GNQ,2.582843567489761,25.621127022767592,False,2010
85,GRC,194.64137936714,387.3830296764364,False,2010
86,GRD,25.63224894558418,323.1408602719864,True,2010
87,GRL,8.034365965937582,218.42350048175857,False,2010
88,GTM,133.94227541030347,465.1352989873717,True,2010
89,GUM,24.341860837046447,21.077032841374347,False,2010
90,GUY,12.744416361711098,173.2487219376739,True,2010
91,HKG,286.1824686851676,225.2179751499809,False,2010
92,HND,81.9080186607533,328.65699199004274,True,2010
93,HRV,289.57369088524075,575.7439041697108,False,2010
94,HTI,12.556407514352616,276.5177807853093,True,2010
95,HUN,263.6811972669,444.1996191837256,False,2010
96,IDN,183.94480597330525,443.3120353019716,False,2010
97,IND,229.32406755168927,134.7875405123655,False,2010
98,IOT,1.0,1.0,False,2010
99,IRL,104.57435002503232,438.78435430359593,False,2010
100,IRN,7.58048774649037,603.4249661997368,False,2010
101,IRQ,1.0723140237128257,432.634515252592,False,2010
102,ISL,28.86773657221809,183.64404956589183,False,2010
103,ISR,129.87192163530352,352.81118619784024,False,2010
104,ITA,916.2429944855114,497.0418350566766,False,2010
105,JAM,27.013144412511394,184.93284757670347,True,2010
106,JOR,153.0017640740507,416.747033062218,False,2010
107,JPN,382.8171632182925,303.8209917416751,False,2010
108,KAZ,8.891261563961303,626.806433043577,False,2010
109,KEN,121.59071050099236,270.6686530166408,False,2010
110,KGZ,25.574863364505937,253.8166780510582,False,2010
111,KHM,57.08210612115905,158.8752266311548,False,2010
112,KIR,8.348791546007869,80.86013267666924,False,2010
113,KNA,20.081764845499524,315.2336225196082,True,2010
114,KOR,194.4417921188702,276.43847514264854,False,2010
115,KWT,4.170277834349314,532.251123771359,False,2010
116,LAO,27.18206614633775,283.7953442825776,False,2010
117,LBN,150.83816237798172,302.70438555916,False,2010
118,LBR,11.618613200765274,5.114232232437293,False,2010
119,LBY,2.4718273400046717,369.37212568964486,False,2010
120,LCA,39.62565751006481,4.7752623881943626,True,2010
121,LKA,153.18604022283293,405.03108450233634,False,2010
122,LSO,28.494669363495174,401.0112880843659,False,2010
123,LTU,229.75292104814403,578.2818108928763,False,2010
124,LUX,282.03271017056954,384.2366039750243,False,2010
125,LVA,311.1952779356999,196.14349793033776,False,2010
126,MAC,208.8392684627904,287.8106100724864,False,2010
127,MAR,149.31398435197002,518.6083067959139,False,2010
128,MDA,169.0802671389198,456.2462208504466,False,2010
129,MDG,117.53766052465392,369.113553831607,False,2010
130,MDV,17.228904507196933,254.33416461955036,False,2010
131,MEX,191.4720364510975,558.56780969121,True,2010
132,MHL,6.820349087671564,3.863468114785821,False,2010
133,MKD,146.48606006253814,438.5909839915228,False,2010
134,MLI,4.939613369833482,211.27906867244852,False,2010
135,MLT,40.45659984918261,45.50969302412777,False,2010
136,MMR,23.62244570784047,392.0118632165946,False,2010
137,MNE,45.54861297694016,413.7373000330488,False,2010
138,MNG,8.58402284113077,203.48339786428343,False,2010
139,MNP,54.87894468368106,38.94844248545382,False,2010
140,MOZ,10.200517322602742,350.21738179889206,False,2010
141,MRT,10.14377492036817,180.4603696789944,False,2010
142,MSR,1.0,1.0,False,2010
143,MUS,108.99502082645644,447.9734597987547,False,2010
144,MWI,15.00182631354123,346.45891172993714,False,2010
145,MYS,179.01535518707445,395.7511363525836,False,2010
146,MYT,1.0,1.0,False,2010
147,NAM,46.85095052800322,454.8082848618111,False,2010
148,NCL,5.02328030438142,354.19287035334025,False,2010
149,NER,11.5800253175006,236.4095873709088,False,2010
150,NFK,1.0,1.0,False,2010
151,NGA,3.539153550285291,331.6280545680488,False,2010
152,NIC,41.67989254877703,331.74759435929934,True,2010
153,NIU,1.0,1.0,False,2010
154,NLD,481.02385249578055,346.1942894927976,False,2010
155,NOR,34.17444946097122,623.2372683332733,False,2010
156,NPL,120.53247595195486,280.58432194858983,False,2010
157,NRU,3.297162956222621,66.69949090203016,False,2010
158,NZL,171.8407924352184,564.8688391740523,False,2010
159,OMN,8.175299292963226,329.5603879550015,False,2010
160,PAK,185.4358394165917,277.51367443950664,False,2010
161,PAN,141.24567493476746,48.51474208436047,True,2010
162,PCN,1.0,1.0,False,2010
163,PER,37.591351056404136,495.6275334234643,True,2010
164,PHL,109.45091594938364,333.3554094974696,False,2010
165,PLW,3.394697408509188,168.9219688381409,False,2010
166,PNG,9.602464331095502,263.6060899594074,False,2010
167,POL,526.197066980791,698.7267645291344,False,2010
168,PRK,105.28074051025892,172.7670040109896,False,2010
169,PRT,520.2736003440064,664.6483943443718,False,2010
170,PRY,14.845198518800672,265.18527786479166,True,2010
171,PSE,99.94426280004583,140.15476961760538,False,2010
172,PUS,1.0,1.0,False,2010
173,PYF,13.873945362710876,248.17154115797632,False,2010
174,QAT,4.861439246766244,536.3446781961359,False,2010
175,R20,1.0,1.0,False,2010
176,ROU,358.7106409258764,744.7140435443341,False,2010
177,RUS,27.846096820594077,878.0394809341374,False,2010
178,RWA,16.33717140566107,332.158490135546,False,2010
179,S19,1.0,1.0,False,2010
180,SAU,5.192669145517013,654.0232728618346,False,2010
181,SCG,1.0,1.0,False,2010
182,SDN,1.0,1.0,False,2010
183,SEN,65.4988177124383,190.58560919014428,False,2010
184,SGP,121.50050179293754,169.04417657889104,False,2010
185,SHN,1.0,1.0,False,2010
186,SLB,3.4798255529866045,135.79344564406003,False,2010
187,SLE,23.35893657853798,247.5806194794137,False,2010
188,SLV,119.67492575456993,470.3916392381533,True,2010
189,SMR,58.300881270313546,89.43118651636873,False,2010
190,SOM,6.892723847915335,79.10710199984617,False,2010
191,SPM,1.0,1.0,False,2010
192,SRB,370.71671964268194,539.913163099691,False,2010
193,SSD,1.0,1.0,False,2010
194,STP,20.329961996307656,115.15484112284162,False,2010
195,SUN,1.0,1.0,False,2010
196,SUR,9.766333236090402,327.3101838074663,True,2010
197,SVK,249.41018934068344,440.9923631542602,False,2010
198,SVN,375.826714502354,707.5333004926542,False,2010
199,SWE,467.72352531937975,686.0715902259379,False,2010
200,SWZ,54.39352998582698,541.8718397736675,False,2010
201,SXM,1.0,1.0,True,2010
202,SYC,19.2896871097352,169.06145377357845,False,2010
203,SYR,60.80118178477518,443.1781382798983,False,2010
204,TCA,87.83758618068768,111.58946886462373,True,2010
205,TCD,2.3992640596141466,112.79780977232916,False,2010
206,TGO,38.25627917850939,271.34664396877014,False,2010
207,THA,332.217438020829,423.2920200300526,False,2010
208,TJK,9.745476173210504,218.03691865783367,False,2010
209,TKL,1.0,1.0,False,2010
210,TKM,8.458519391400063,400.9260854521116,False,2010
211,TLS,10.225639403102168,27.62573744971332,False,2010
212,TON,34.558622856700765,164.6873556860405,False,2010
213,TTO,16.638334744366272,289.47036715975725,True,2010
214,TUN,203.64536725501964,572.9542295462704,False,2010
215,TUR,536.8144585142609,588.6122391807294,False,2010
216,TUV,4.619999286035281,20.328854529350707,False,2010
217,TZA,67.32462943677604,296.5437788664736,False,2010
218,UGA,87.86478110110238,272.6068954519571,False,2010
219,UKR,243.02425309974095,342.731799673214,False,2010
220,URY,93.89202488955496,443.5642208722872,True,2010
221,USA,667.4943443911602,367.43275037040775,False,2010
222,UZB,37.3130823600762,295.08002414515323,False,2010
223,VCT,15.524373437871198,170.77986319901524,True,2010
224,VEN,3.1086419312624254,620.2716893572516,True,2010
225,VGB,23.91300487339792,19.34575671965684,True,2010
226,VNM,283.842027018618,748.3789418738816,False,2010
227,VUT,7.253894124355231,17.32849102388853,False,2010
228,WLF,1.0,1.0,False,2010
229,WSM,27.77145147528115,211.16870020517345,False,2010
230,YEM,5.213235831337879,217.19589902244576,False,2010
231,ZA1,1.0,1.0,False,2010
232,ZAF,263.1024447881713,396.7281916493944,False,2010
233,ZMB,11.99276759711055,244.889905343596,False,2010
234,ZWE,29.730269378164916,251.475447821586,False,2010
0,ABW,2.4583096780618163,25.182756034069293,True,2011
1,AFG,38.83808943962595,116.1157347873398,False,2011
2,AGO,1.512173497385764,328.17522058808544,False,2011
3,AIA,1.0,1.0,False,2011
4,ALB,95.17649264102656,415.7204365743779,False,2011
5,AND,42.4017431940937,290.719334070015,False,2011
6,ANT,1.0,1.0,False,2011
7,ARE,29.438756754072656,345.22908960700016,False,2011
8,ARG,116.02864849172616,512.8695302143174,True,2011
9,ARM,44.85270343094166,369.1220778933523,False,2011
10,ASM,24.670783754564724,20.80416889225701,False,2011
11,ATF,1.0,1.0,False,2011
12,ATG,5.229261479422315,10.254083090483771,True,2011
13,AUS,53.103310177411245,425.4355736270264,False,2011
14,AUT,728.1728529293048,805.3626418479449,False,2011
15,AZE,2.2749054260296404,475.4442449125604,False,2011
16,BDI,10.462328612258387,108.44079940166336,False,2011
17,BEL,499.5539071956113,578.9259476836505,False,2011
18,BEN,16.54919112195456,61.14233024643997,False,2011
19,BES,1.0,1.0,False,2011
20,BFA,4.494728719600099,232.13484083844125,False,2011
21,BGD,52.34703583310897,367.0333362528278,False,2011
22,BGR,300.8466342513104,380.0120968126345,False,2011
23,BHR,32.154613550578425,81.04801923211342,False,2011
24,BHS,8.622054734668756,18.876377787241037,True,2011
25,BIH,201.29428853678328,508.5765927333628,False,2011
26,BLM,1.0,1.0,False,2011
27,BLR,60.43076361750273,172.04810468796026,False,2011
28,BLZ,55.94953908583679,8.30214451682466,True,2011
29,BMU,6.8293438563407145,18.849907373136865,False,2011
30,BOL,13.93800315262306,489.6213921685544,True,2011
31,BRA,122.63530268699226,488.607831694925,True,2011
32,BRB,88.15668898065155,19.873355243611527,True,2011
33,BRN,2.9462812720650464,119.12505105155324,False,2011
34,BTN,21.633387306612228,302.16420364340024,False,2011
35,BWA,6.400958431508619,245.12209039408023,False,2011
36,CAF,9.48501966021833,18.63254080586482,False,2011
37,CAN,190.7794366234008,627.0903053331351,False,2011
38,CCK,1.0,1.0,False,2011
39,CHE,142.40207803124392,296.7621456009029,False,2011
